License Number,License Type,License Type Code,License Status,License Status Code,Issued Date,Effective Date,Expiration Date,Application Number,SEE Category,Entity Name,DBA,Location ID,Address Line 1,Address Line 2,City,State,Zip Code,County,Region,Latitude,Longitude,Business Website,Operational Status,Business Purpose,Tier Type,Processor Type,Cultivation Indoor,Cultivation Outdoor,Cultivation Mixed Light,Cultivation Combination,Cultivation Activities Drying Curing,Cultivation Activities Storage,Cultivation Activities Packaging,Cultivation Activities Waste Rendering,Processing Activities Extraction,Processing Activities Blending and Infusing,Processing Activities Packaging and Labeling,Processing Activities Branding,Retail Activities Sales with Delivery,Retail Activities Sales No Delivery,Retail Activities Non-Cannabis Products,Retail Activities Drive Thru,Retail Date Opened to Public,Primary Contact Name
MM0205D,Registered Organization,OCMRO,Active,LICACT,,,,,,"Vireo Health of NY, LLC.",,LID114,89-55 Queens Boulevard,,Elmhurst,NY,11373,Queens,,40.73452092,-73.87296364,,,Medical Sales,,,,,,,,,,,,,,,,,,,01/01/2016 12:00:00 AM,
MM0204D,Registered Organization,OCMRO,Active,LICACT,,,,,,"Vireo Health of NY, LLC.",,LID173,221-223 E. Post Road.,,White Plains,NY,10601,Westchester,,41.02993114,-73.7636676,,,Medical Sales,,,,,,,,,,,,,,,,,,,01/07/2016 12:00:00 AM,
OCM-MICR-24-000150,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,09/11/2024 12:00:00 AM,09/11/2024 12:00:00 AM,09/11/2026 12:00:00 AM,OCMMICR-2023-000522,,VISION - SINGLE SOURCE LOVE LLC,,3D4039AB-A1ED-4C56-B630-2E384B506F74,,,,,,Dutchess,Mid-Hudson,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",,,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,,Peter Kovachevich
OCM-RETL-24-000199,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,10/15/2024 12:00:00 AM,10/15/2024 12:00:00 AM,10/15/2026 12:00:00 AM,OCMRETL-2023-001455,,"Vivid Wellness, LLC",,662EECCE-530F-40F2-BF69-CFC1FCD731F4,242 Main St,,Binghamton,NY,13905,Broome,Southern Tier,42.106781,-75.936216,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Matthew Vanderlaan
OCM-MICR-24-000050,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/16/2024 12:00:00 AM,04/16/2024 12:00:00 AM,04/16/2026 12:00:00 AM,OCMMICR-2023-000131,Women-Owned Business,VJ Farms LLC,,55AC2F30-4FC5-4179-9CC2-5E3522559A3F,,,,,,Columbia,Capital District,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",,,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,,Benjamin Weiner
OCM-MICR-24-000050,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/16/2024 12:00:00 AM,04/16/2024 12:00:00 AM,04/16/2026 12:00:00 AM,OCMMICR-2023-000131,Women-Owned Business,VJ Farms LLC,,45AAFD77-E781-4EBC-A9EE-91C9A9D5A629,544 Main St,,Beacon,NY,12508,Dutchess,Mid-Hudson,-73.962916,41.503228,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Benjamin Weiner
OCM-CAURD-24-000176,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,08/02/2024 12:00:00 AM,08/02/2024 12:00:00 AM,08/02/2026 12:00:00 AM,OCMCAURDP-2023-000241,,"Vladimir Bautista, LLC",Happy Munkey,141111,151 Dyckman St,Store 3,New York,NY,10040,New York,Manhattan,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,08/20/2024 12:00:00 AM,Jorge Vasquez
OCM-CULT-24-000032,Adult-Use Cultivator License,OCMCULT,Active,LICACT,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,03/25/2026 12:00:00 AM,OCMCULT-2023-000272,,VLSNY-C LLC,,81D31ECD-D9C5-4616-B36A-72AD41572B9F,,,,,,Orange,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_MIXED_T2,,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,,Christopher Mayle
OCM-PROC-24-000147,Adult-Use Processor License,OCMPROC,Active,LICACT,10/16/2024 12:00:00 AM,10/16/2024 12:00:00 AM,10/16/2026 12:00:00 AM,OCMPROC-2023-000355,,VLSNY-P LLC,,F0E97556-F4A0-43F8-978F-6FB147814594,176 State Route 94 S,,Warwick,NY,10990,Orange,Mid-Hudson,41.23653,-74.38782,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,Chris Mayle
OCM-CULT-24-000148,Adult-Use Cultivator License,OCMCULT,Active,LICACT,08/07/2024 12:00:00 AM,08/07/2024 12:00:00 AM,08/07/2026 12:00:00 AM,OCMCULT-2024-000044,,Volga Dutch Growers LLC,,A882589A-5C9C-40D5-A320-7D3FA69AA13D,,,,,,Orange,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_MIXED_T2,,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,,Terence Yungman
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2023-000207,,WAO Industries LLC,,LID153,1258 Deer Park Ave,,Babylon,NY,11703,Suffolk,,40.73921779,-73.32103468,,,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,
OCM-RETL-24-000210,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,10/16/2024 12:00:00 AM,10/16/2024 12:00:00 AM,10/16/2026 12:00:00 AM,OCMRETL-2023-001611,Minority-Owned Business,Wappingers Cannabis LLC,,E84BAF24-1EE7-433D-9214-67FA128E0302,1444 Route 9d,,Wappinger,NY,12590,Dutchess,Mid-Hudson,41.525385,-73.967313,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Ripal Patel
OCM-MICR-24-000084,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,05/13/2024 12:00:00 AM,05/13/2024 12:00:00 AM,05/13/2026 12:00:00 AM,OCMMICR-2023-000081,,Waterman's Greenhouse LLC,Greenside Cannabis,A4214E1E-DC61-412F-9FC5-B9C2A9CB4C6C,12317 Vaughn St,,East Concord,NY,14055,Erie,Western NY,42.54252,78.63954,www.watermansgreenhouse.com,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales",,,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,,Ethan Waterman
OCM-CULT-24-000145,Adult-Use Cultivator License,OCMCULT,Active,LICACT,08/07/2024 12:00:00 AM,08/07/2024 12:00:00 AM,08/07/2026 12:00:00 AM,OCMCULT-2024-000017,Women-Owned Business,Weaver Road Farms LLC,,C97A4875-0A4D-4BC1-921F-148E48EBE1CD,,,,,,Chautauqua,Western NY,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Edward Cleary
OCM-CULT-24-000145,Adult-Use Cultivator License,OCMCULT,Active,LICACT,08/07/2024 12:00:00 AM,08/07/2024 12:00:00 AM,08/07/2026 12:00:00 AM,OCMCULT-2024-000017,Women-Owned Business,Weaver Road Farms LLC,,034434ED-2FBE-49FA-AA4F-9E606269ECF3,,,,,,Chautauqua,Western NY,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,Edward Cleary
OCM-MICR-24-000165,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,09/17/2024 12:00:00 AM,09/17/2024 12:00:00 AM,09/17/2026 12:00:00 AM,OCMMICR-2023-000432,Minority-Owned Business,Weed Eater International llc,,74267FD1-B4FD-4ACE-9DB3-134515A5ECF7,,,,,,Broome,Southern Tier,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",,,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,,Walther Porras
OCM-CAURD-24-000071,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,02/02/2026 12:00:00 AM,OCMCAURDP-2023-000109,,Weed Growers From Seed To Stone llc,Matawana,90070,533 5th Ave,,Brooklyn,NY,11215,Kings,Brooklyn,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,02/29/2024 12:00:00 AM,Leeann Mata
OCM-CAURD-24-000087,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,02/23/2024 12:00:00 AM,02/23/2024 12:00:00 AM,02/23/2026 12:00:00 AM,OCMCAURDP-2023-000118,,Weedish LLC,,67609,128 E 86th St,,New York,NY,10028,New York,Manhattan,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,03/20/2024 12:00:00 AM,Nicole Lucien
OCM-CAURD-24-000075,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,02/09/2026 12:00:00 AM,OCMCAURDP-2023-000097,,WEEDS R US INC,Liberty Buds,107867,1115 1st Ave,,New York,NY,10065,New York,Manhattan,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,03/14/2024 12:00:00 AM,Jak Eisakharian
OCM-DIST-24-000036,Adult-Use Distributor License,OCMDIST,Active,LICACT,06/20/2024 12:00:00 AM,06/20/2024 12:00:00 AM,06/20/2026 12:00:00 AM,OCMDIST-2023-000075,Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition,Wepa Distributors llc,,7CA8F260-7420-4991-B80A-869E021E2DB5,155 Vineyard Ave Unit 5b,,Highland,NY,12528,Ulster,Mid-Hudson,41.71377,-73.97255,http://www.wepadistributors.com,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Luis Ortiz
OCM-CULT-24-000089,Adult-Use Cultivator License,OCMCULT,Active,LICACT,06/11/2024 12:00:00 AM,06/11/2024 12:00:00 AM,06/11/2026 12:00:00 AM,OCMCULT-2023-000169,,Wessels Farms Inc.,,91510066-AF56-4F5E-8A0B-0DACCEEB25FB,,,,,,Orange,Mid-Hudson,,,www.wesselsfarms.com,Active,Adult-Use Cultivation,CCULT_MIXED_T3,,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,,Susan Petak
OCM-CULT-24-000089,Adult-Use Cultivator License,OCMCULT,Active,LICACT,06/11/2024 12:00:00 AM,06/11/2024 12:00:00 AM,06/11/2026 12:00:00 AM,OCMCULT-2023-000169,,Wessels Farms Inc.,,DD5B54D4-88DA-46FD-812C-913B1B308E50,,,,,,Orange,Mid-Hudson,,,www.wesselsfarms.com,Active,Adult-Use Cultivation,CCULT_MIXED_T3,,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,,Susan Petak
OCM-CAURD-24-000124,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMCAURDP-2023-000042,,Westchester Harvesting Company LLC,The Purple Owl Dispensary,125343,405 Mamaroneck Ave,,White Plains,NY,10605,Westchester,Mid-Hudson,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,08/01/2024 12:00:00 AM,Elizabeth Smith
OCM-CULT-24-000037,Adult-Use Cultivator License,OCMCULT,Active,LICACT,05/15/2024 12:00:00 AM,05/15/2024 12:00:00 AM,05/15/2026 12:00:00 AM,OCMCULT-2023-000244,,Westkill Bend Inc,Blackbird Gardens,E4EA97CB-9CAC-4569-ADC7-2D37A5CF0431,,,,,,Schoharie,Mohawk Valley,,,,Active,Adult-Use Cultivation,CCULT_COMBINATION_T2,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,Derek Montana
,Adult-Use Distributor License,OCMDIST,In-Process,Pending,,,,OCMDIST-2024-000004,,Westkill Bend Inc,Blackbird Gardens,9D55BB53-FC9C-47C0-A2F5-FE7108E2A5C4,118 Rivers Bend Ln,,Jefferson,NY,12093,Schoharie,Mohawk Valley,42.491878,-74.529189,,Non-Operational,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Derek Montana
OCM-PROC-24-000148,Adult-Use Processor License,OCMPROC,Active,LICACT,10/16/2024 12:00:00 AM,10/16/2024 12:00:00 AM,10/16/2026 12:00:00 AM,OCMPROC-2023-000310,,Westkill Bend Inc,Blackbird Gardens,DB2CCC49-58C7-4972-8F53-A110724E1ED7,118 Rivers Bend Ln,,Jefferson,NY,12093,Schoharie,Mohawk Valley,42.493507,-74.530413,,Active,Adult-Use Processing,,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,Derek Montana
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-002106,,"Westmere Market, LLC",,30ACABD6-1EA2-453E-9DC1-9F4EFC2DA059,2028 Western Ave,,Albany,NY,12203,Albany,Capital District,42.69698,-73.886744,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Kathryn Coleman
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-000728,,WEST VILLAGE GROCERY INC,,59D6F019-6448-479E-A68C-89F748A22A06,31 Jane Street,,New York,NY,10014,New York,Manhattan,40.73844,-74.00361,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,Gurdip Josan
,Adult-Use Processor License,OCMPROC,In-Process,Pending,,,,OCMPROC-2023-000462,,"Wherehouse Beverage, LLC",,2C8C94E8-0E8B-4D99-ADAB-853854FC09F1,685 Broad Street Ext,,Waverly,NY,14892,Tioga,Southern Tier,42.005284,-76.517321,,Non-Operational,Adult-Use Processing,,"Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,Shawn Sheehan
OCM-CAURD-23-000038,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,12/21/2023 12:00:00 AM,12/21/2023 12:00:00 AM,12/21/2025 12:00:00 AM,OCMCAURDP-2023-000074,,"WhiteboxTHC, LLC",Lenox Hill Cannabis Co.,90772,334 E 73rd St,,New York,NY,10021,New York,Manhattan,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,01/02/2024 12:00:00 AM,Wei Hu
OCM-CAURD-23-000006,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,03/10/2023 12:00:00 AM,03/10/2023 12:00:00 AM,03/10/2025 12:00:00 AM,OCMCAURDP-2023-000010,,william durham,WilliamJane,15909,119 E State St,,Ithaca,NY,14850,Tompkins,Southern Tier,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,05/16/2024 12:00:00 AM,William Durham
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000447,,WilliamsREI LLC,,A119DD6E-2B42-4CBC-925F-EC0F157BBEAE,21228 113th Ave,,Queens Village,NY,11429,Queens,Queens,40.704376,-73.742982,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales",,,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,,Shamar Williams
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000356,,Windmill Botanicals LLC,,DBE4756A-1C7A-43FF-97B0-15A831FE346E,3 Sam Stratton Rd,,Amsterdam,NY,12010,Montgomery,Mohawk Valley,42.930619,-74.168328,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales",,,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,,Connor Kilgallen
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001729,,Windward Management LLC,,3E290C2F-28D8-43E5-B393-9C73E0CA8501,208 Broadway,,Brooklyn,NY,11211,Kings,Brooklyn,40.709508,-73.961384,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Helmelinda Diaz
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001051,,Windyhill 312 LLC,Windy Hill Wellness,E12ACC78-45AA-4F06-87E5-65449DD4FDE8,130 Broad St Ste 4,,Glens Falls,NY,12801,Warren,Capital District,43.30498286,-73.65604306,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,Holly Harris
OCM-CULT-24-000068,Adult-Use Cultivator License,OCMCULT,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMCULT-2023-000191,Women-Owned Business,"Windy Hills Farms of Dutchess, LLC",,F5D46E70-09EA-484F-B0F3-D9A3F1A8D143,,,,,,Dutchess,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matthew Leonardo
OCM-RETL-24-000134,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,07/15/2024 12:00:00 AM,07/15/2024 12:00:00 AM,07/15/2026 12:00:00 AM,OCMRETL-2023-001071,Women-Owned Business,Windy Hill Wellness 312 LLC,Windy Hill Wellness,D68A382A-178A-45D7-BEDD-77410A5D3365,106 Main St,,Greenwich,NY,12834,Washington,Capital District,43.090057,-73.499285,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,Holly Harris
,Adult-Use Processor License,OCMPROC,In-Process,Pending,,,,OCMPROC-2023-000492,,Wingman Solutions LLC,,E417A0F6-0A62-40E9-8438-11BA34A08697,1133 State Route 5 And 20,,Geneva,NY,14456,Ontario,Finger Lakes,42.858642,-77.033133,,Non-Operational,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,Jacob Rayburn
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001653,,Wintergreen Wellness LLC,Wintergreen,C81FD0C8-C9FF-430F-A2E3-3F364809CA11,6320 Main St,,Tannersville,NY,12485,Greene,Capital District,42.196167,-74.148411,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,Kody Leach
OCM-MICR-24-000155,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,09/12/2024 12:00:00 AM,09/12/2024 12:00:00 AM,09/12/2026 12:00:00 AM,OCMMICR-2023-001063,,Wizard Trees NY LLC,,3F32E0CF-0659-47F6-BB02-50C2AE1F6C4D,,,,,,Queens,Queens,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",,,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,Matthew Wilkes
OCM-CULT-24-000088,Adult-Use Cultivator License,OCMCULT,Active,LICACT,06/11/2024 12:00:00 AM,06/11/2024 12:00:00 AM,06/11/2026 12:00:00 AM,OCMCULT-2023-000138,,WJF Farms LLC,,500FD8F5-7A4E-469C-B35E-C1283DC990FB,,,,,,Suffolk,Long Island,,,,Active,Adult-Use Cultivation,CCULT_MIXED_T1,,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,,William Fabb
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-000551,,WLMC Mainco LLC,The Green House,0210AC6B-1FC8-480E-9A30-3133D5DBE989,4946 State Route 52 Unit 1,,Jeffersonville,NY,12748,Sullivan,Mid-Hudson,41.776818,-74.93852514,https://www.nyheartwood.com,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Michael Huber
OCM-RETL-24-000023,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,03/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM,03/21/2026 12:00:00 AM,OCMRETL-2023-001869,Minority-Owned Business,WNRA LLC,,8CC0754F-0CDC-44F9-B902-E0FE81B2DFBE,13115 Merrick Blvd,,Jamaica,NY,11434,Queens,Queens,40.679653,-73.760967,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Ryan Linares
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-000617,,wny aog inc,art of gas,4F5B4269-2398-45F6-BB82-B1F8DEA6F1C3,3497 Delaware Ave,,Tonawanda,NY,14217,Erie,Western NY,42.9,78.8,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,Haseeb Pirzada
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-000098,,WNY Cannabis Co LLC,,A8EA7233-53EB-49DE-9199-07066FDB15A7,4232 Delaware Ave,,Tonawanda,NY,14150,Erie,Western NY,42.9997756,-78.8757499,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Harpreet Singh
OCM-CAURD-24-000085,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,02/20/2026 12:00:00 AM,OCMCAURDP-2023-000078,,"WNYC II, LLC",TreeHead Culture,107495,665 N French Rd,,Amherst,NY,14228,Erie,Western NY,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,02/26/2024 12:00:00 AM,Johnny Chebat
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-002074,,Womens United Alliance LLC,,3BD517C2-02D1-4370-A587-4A2309CEF23F,1370 Ralph Ave,,Brooklyn,NY,11236,Kings,Brooklyn,40.64336,-73.92034,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Maytal Cohen
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001338,,Wonderland Dispensary Corp,,4B3F3C10-C7E8-4B4E-8232-741A59B3A918,545 W Ridge Rd,,Rochester,NY,14615,Monroe,Finger Lakes,42.20136,-77.64133,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,Tracy Jong
OCM-CULT-24-000071,Adult-Use Cultivator License,OCMCULT,Active,LICACT,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,03/25/2026 12:00:00 AM,OCMCULT-2023-000203,,"Woodstock Organic, LLC",,EB62932F-96FF-4392-88EA-C7E65FB3A6FA,,,,,,Dutchess,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,Mahlon Clements
,Adult-Use Distributor License,OCMDIST,In-Process,Pending,,,,OCMDIST-2023-000161,,"Woodstock Organic, LLC",,C907C27A-CC6B-4326-A123-6F6750AED481,92 Rowe Rd,,Red Hook,NY,12571,Dutchess,Mid-Hudson,41.959325,-73.766657,,Non-Operational,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mahlon Clements
,Adult-Use Distributor License,OCMDIST,In-Process,Pending,,,,OCMDIST-2023-000161,,"Woodstock Organic, LLC",,F2FD158E-7F21-4774-BCFB-BE4A75498878,10951 State Highway 37,,Lisbon,NY,13658,St Lawrence,North Country,44.816702,-75.301776,,Non-Operational,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mahlon Clements
OCM-PROC-24-000125,Adult-Use Processor License,OCMPROC,Active,LICACT,10/03/2024 12:00:00 AM,10/03/2024 12:00:00 AM,10/03/2026 12:00:00 AM,OCMPROC-2023-000213,,"Woodstock Organic, LLC",,0B34CE6D-3EF6-411F-86D4-265DB36CC64A,10951 State Highway 37,,Lisbon,NY,13658,St Lawrence,North Country,44.816702,-75.301776,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,Mahlon Clements
OCM-PROC-24-000125,Adult-Use Processor License,OCMPROC,Active,LICACT,10/03/2024 12:00:00 AM,10/03/2024 12:00:00 AM,10/03/2026 12:00:00 AM,OCMPROC-2023-000213,,"Woodstock Organic, LLC",,1BC148A3-AA29-40DD-958C-B95846BBA56D,92 Rowe Rd,,Red Hook,NY,12571,Dutchess,Mid-Hudson,41.959325,-73.766657,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,Mahlon Clements
OCM-MICR-24-000173,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,10/15/2024 12:00:00 AM,10/15/2024 12:00:00 AM,10/15/2026 12:00:00 AM,OCMMICR-2023-000540,,WURMZ LLC,,0952DB55-C63D-4509-B2A6-44CAA412C027,3709 36th Ave,,Long Island City,NY,11101,Queens,Queens,40.75431482,-73.92446788,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales",,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,,Jeffrey Moskovic
OCM-CAURD-24-000145,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,Active,LICACT,05/17/2024 12:00:00 AM,05/17/2024 12:00:00 AM,05/17/2026 12:00:00 AM,OCMCAURDP-2023-000108,,"XANDER LEGACY, LLC",BY ANY OTHER NAME,136169,946 Fulton Street,,Brooklyn,NY,11238,Kings,Brooklyn,,,,Active,AdultUseRetail,,,,,,,,,,,,,,,,,,,,Theodore Crawford
OCM-MICR-24-000079,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMMICR-2023-000312,,Yager Farms Inc,,C1E20D81-2F43-465C-BEEB-18039C55F574,,,,,,Erie,Western NY,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",,,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,,Michael Yager
OCM-MICR-24-000079,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMMICR-2023-000312,,Yager Farms Inc,,AA433711-ABEE-4000-AC74-7F3665955420,,,,,,Erie,Western NY,,,,Active,Adult-Use Cultivation,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,Michael Yager
OCM-MICR-24-000079,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMMICR-2023-000312,,Yager Farms Inc,,2D65FF08-0038-4E45-BD18-EDFC76C96188,1039 Niagara St,,Buffalo,NY,14213,Erie,Western NY,42.911434,-78.899668,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Michael Yager
